date,bar_of_day,global_bar,target_delta,spx_spot,skip_reason,contract_idx,contract_strike,contract_delta,contract_mid_at_entry
2022-11-22,133,56683,0.5,3976.179931640625,,109,3975.0,0.5352684855461121,8.760000228881836
2022-11-23,27,56967,0.4,4018.43994140625,no_delta_match,-1,0.0,0.0,0.0
2022-11-23,27,56967,0.5,4018.43994140625,no_delta_match,-1,0.0,0.0,0.0
2022-11-25,105,57435,0.4,4030.60009765625,no_delta_match,-1,0.0,0.0,0.0
2022-11-25,105,57435,0.5,4030.60009765625,no_delta_match,-1,0.0,0.0,0.0
2022-11-28,87,57627,0.4,3991.840087890625,,119,4000.0,0.3650311231613159,5.400000095367432
2022-11-28,87,57627,0.5,3991.840087890625,,117,3995.0,0.455256849527359,7.599999904632568
2022-11-29,32,57962,0.4,3961.820068359375,,95,3970.0,0.3816666901111603,6.5
2022-11-29,32,57962,0.5,3961.820068359375,,93,3965.0,0.46129634976387024,8.600000381469727
2022-11-30,130,58450,0.4,3956.68994140625,,122,3970.0,0.4097345471382141,15.899999618530273
2022-11-30,130,58450,0.5,3956.68994140625,,118,3960.0,0.4830031991004944,21.0
2022-12-01,129,58839,0.4,4072.090087890625,,146,4080.0,0.3938840329647064,7.5
2022-12-01,129,58839,0.5,4072.090087890625,,144,4075.0,0.4672551155090332,9.899999618530273
2022-12-02,80,59180,0.4,4046.409912109375,,152,4055.0,0.3891121447086334,7.599999904632568
2022-12-02,80,59180,0.5,4046.409912109375,,148,4045.0,0.5298589468002319,12.5
2022-12-05,143,59633,0.4,4020.02001953125,,123,4025.0,0.4153008759021759,6.199999809265137
2022-12-05,143,59633,0.5,4020.02001953125,,121,4020.0,0.5114001631736755,8.300000190734863
2022-12-06,97,59977,0.4,3956.780029296875,,92,3965.0,0.39527958631515503,7.900000095367432
2022-12-06,97,59977,0.5,3956.780029296875,,88,3955.0,0.5351132750511169,12.399999618530273
2022-12-07,137,60407,0.4,3934.14990234375,,99,3940.0,0.4197262227535248,7.900000095367432
2022-12-07,137,60407,0.5,3934.14990234375,,97,3935.0,0.4959804117679596,10.100000381469727
2022-12-08,145,60805,0.4,3964.659912109375,,115,3970.0,0.4122045934200287,6.400000095367432
2022-12-08,145,60805,0.5,3964.659912109375,,113,3965.0,0.5039316415786743,8.699999809265137
2022-12-09,92,61142,0.4,3972.530029296875,,128,3980.0,0.3950241208076477,7.099999904632568
2022-12-09,92,61142,0.5,3972.530029296875,,126,3975.0,0.4727729856967926,9.5
2022-12-12,53,61493,0.4,3943.7900390625,,110,3950.0,0.40941745042800903,7.0
2022-12-12,53,61493,0.5,3943.7900390625,,108,3945.0,0.4925401508808136,9.5
2022-12-13,34,61864,0.4,4083.5,,172,4095.0,0.4082869291305542,13.199999809265137
2022-12-13,34,61864,0.5,4083.5,,168,4085.0,0.495761901140213,18.200000762939453
2022-12-14,91,62311,0.4,4045.699951171875,,156,4070.0,0.3912319242954254,22.5
2022-12-14,91,62311,0.5,4045.699951171875,,146,4045.0,0.510351300239563,34.779998779296875
2022-12-15,41,62651,0.4,3911.080078125,,105,3920.0,0.4171941876411438,11.569999694824219
2022-12-15,41,62651,0.5,3911.080078125,,101,3910.0,0.5207383632659912,15.899999618530273
2022-12-16,117,63117,0.4,3841.489990234375,,143,3850.0,0.4026206135749817,9.100000381469727
2022-12-16,117,63117,0.5,3841.489990234375,,139,3840.0,0.5257011651992798,14.470000267028809
2022-12-19,141,63531,0.4,3828.6201171875,,90,3835.0,0.39495858550071716,6.099999904632568
2022-12-19,141,63531,0.5,3828.6201171875,,88,3830.0,0.4846503734588623,8.199999809265137
2022-12-20,48,63828,0.4,3825.419921875,,96,3835.0,0.38631564378738403,8.199999809265137
2022-12-20,48,63828,0.5,3825.419921875,,92,3825.0,0.5155981183052063,12.899999618530273
2022-12-21,90,64260,0.4,3884.10009765625,,107,3890.0,0.4112672507762909,6.900000095367432
2022-12-21,90,64260,0.5,3884.10009765625,,105,3885.0,0.49597978591918945,9.199999809265137
2022-12-22,21,64581,0.4,3830.510009765625,no_delta_match,-1,0.0,0.0,0.0
2022-12-22,21,64581,0.5,3830.510009765625,no_delta_match,-1,0.0,0.0,0.0
2022-12-23,39,64989,0.4,3810.489990234375,,96,3820.0,0.4112977385520935,11.350000381469727
2022-12-23,39,64989,0.5,3810.489990234375,,92,3810.0,0.5141075849533081,16.0
2022-12-27,66,65406,0.4,3840.35009765625,,100,3850.0,0.3729024827480316,7.050000190734863
2022-12-27,66,65406,0.5,3840.35009765625,,96,3840.0,0.515886664390564,11.300000190734863
2022-12-28,135,65865,0.4,3803.6298828125,,76,3810.0,0.3939399719238281,6.0
2022-12-28,135,65865,0.5,3803.6298828125,,74,3805.0,0.4845656454563141,8.0
2022-12-29,146,66266,0.4,3855.1201171875,,97,3860.0,0.40959611535072327,5.599999904632568
2022-12-29,146,66266,0.5,3855.1201171875,,95,3855.0,0.5132282376289368,8.100000381469727
2022-12-30,102,66612,0.4,3817.22998046875,,125,3825.0,0.3828982412815094,6.380000114440918
2022-12-30,102,66612,0.5,3817.22998046875,,123,3820.0,0.4652986526489258,8.699999809265137
2023-01-03,94,66994,0.4,3831.280029296875,,98,3840.0,0.3903946280479431,7.900000095367432
2023-01-03,94,66994,0.5,3831.280029296875,,94,3830.0,0.5272870063781738,12.399999618530273
2023-01-04,92,67382,0.4,3841.1298828125,,97,3850.0,0.41184544563293457,10.760000228881836
2023-01-04,92,67382,0.5,3841.1298828125,,93,3840.0,0.5202971696853638,15.699999809265137
2023-01-05,23,67703,0.4,3810.5,no_delta_match,-1,0.0,0.0,0.0
2023-01-05,23,67703,0.5,3810.5,no_delta_match,-1,0.0,0.0,0.0
2023-01-06,66,68136,0.4,3856.25,,131,3865.0,0.3971782624721527,8.600000381469727
2023-01-06,66,68136,0.5,3856.25,,127,3855.0,0.5255470275878906,13.5
2023-01-09,148,68608,0.4,3947.8701171875,,124,3955.0,0.3692592978477478,5.0
2023-01-09,148,68608,0.5,3947.8701171875,,122,3950.0,0.4683266282081604,7.199999809265137
2023-01-10,70,68920,0.4,3886.9599609375,,90,3895.0,0.40291517972946167,8.5
2023-01-10,70,68920,0.5,3886.9599609375,,88,3890.0,0.4706408381462097,11.199999809265137
2023-01-11,44,69284,0.4,3939.110107421875,,115,3945.0,0.4181525409221649,7.5
2023-01-11,44,69284,0.5,3939.110107421875,,113,3940.0,0.498098224401474,9.800000190734863
2023-01-12,47,69677,0.4,3978.449951171875,,142,3990.0,0.3816651403903961,9.399999618530273
2023-01-12,47,69677,0.5,3978.449951171875,,138,3980.0,0.4923722445964813,14.0
2023-01-13,112,70132,0.4,3974.699951171875,,139,3980.0,0.41861093044281006,6.900000095367432
2023-01-13,112,70132,0.5,3974.699951171875,,137,3975.0,0.5057031512260437,9.300000190734863
2023-01-17,20,70430,0.4,3997.820068359375,no_delta_match,-1,0.0,0.0,0.0
2023-01-17,20,70430,0.5,3997.820068359375,no_delta_match,-1,0.0,0.0,0.0
2023-01-18,146,70946,0.4,3958.010009765625,,96,3965.0,0.38615819811820984,6.0
2023-01-18,146,70946,0.5,3958.010009765625,,94,3960.0,0.4744369387626648,8.199999809265137
2023-01-19,134,71324,0.4,3886.1298828125,,95,3890.0,0.4414905607700348,7.360000133514404
2023-01-19,134,71324,0.5,3886.1298828125,,93,3885.0,0.5292835831642151,10.100000381469727
2023-01-20,92,71672,0.4,3925.8798828125,,124,3930.0,0.438003271818161,7.199999809265137
2023-01-20,92,71672,0.5,3925.8798828125,,122,3925.0,0.527309238910675,9.720000267028809
2023-01-23,78,72048,0.4,4011.199951171875,,130,4020.0,0.36595845222473145,5.900000095367432
2023-01-23,78,72048,0.5,4011.199951171875,,126,4010.0,0.5314458012580872,10.600000381469727
2023-01-24,118,72478,0.4,4018.419921875,,119,4025.0,0.3954920470714569,6.28000020980835
2023-01-24,118,72478,0.5,4018.419921875,,117,4020.0,0.4830252528190613,8.5
2023-01-25,89,72839,0.4,3961.7900390625,,109,3970.0,0.38943931460380554,7.300000190734863
2023-01-25,89,72839,0.5,3961.7900390625,,105,3960.0,0.537074089050293,11.899999618530273
2023-01-26,79,73219,0.4,4033.679931640625,,120,4040.0,0.4240950644016266,9.0
2023-01-26,79,73219,0.5,4033.679931640625,,118,4035.0,0.49221205711364746,11.399999618530273
2023-01-27,58,73588,0.4,4067.4599609375,,147,4075.0,0.40990161895751953,8.699999809265137
2023-01-27,58,73588,0.5,4067.4599609375,,145,4070.0,0.4760277271270752,10.699999809265137
2023-01-30,75,73995,0.4,4035.3701171875,,128,4045.0,0.3737487494945526,7.099999904632568
2023-01-30,75,73995,0.5,4035.3701171875,,124,4035.0,0.5159677267074585,11.600000381469727
2023-01-31,117,74427,0.4,4043.3701171875,,135,4050.0,0.3975312113761902,6.5
2023-01-31,117,74427,0.5,4043.3701171875,,133,4045.0,0.4827166199684143,8.699999809265137
2023-02-01,22,74722,0.4,4074.070068359375,no_delta_match,-1,0.0,0.0,0.0
2023-02-01,22,74722,0.5,4074.070068359375,no_delta_match,-1,0.0,0.0,0.0
2023-02-02,18,75108,0.4,4156.4501953125,no_delta_match,-1,0.0,0.0,0.0
2023-02-02,18,75108,0.5,4156.4501953125,no_delta_match,-1,0.0,0.0,0.0
2023-02-03,112,75592,0.4,4174.72021484375,,195,4185.0,0.371457576751709,7.449999809265137
2023-02-03,112,75592,0.5,4174.72021484375,,191,4175.0,0.5055928230285645,12.0
2023-02-06,65,75935,0.4,4098.39990234375,,124,4105.0,0.417906254529953,8.5
2023-02-06,65,75935,0.5,4098.39990234375,,122,4100.0,0.48833349347114563,10.800000190734863
2023-02-07,124,76384,0.4,4115.58984375,,131,4125.0,0.421505868434906,13.300000190734863
2023-02-07,124,76384,0.5,4115.58984375,,127,4115.0,0.5127377510070801,17.700000762939453
2023-02-08,19,76669,0.4,4149.52001953125,no_delta_match,-1,0.0,0.0,0.0
2023-02-08,19,76669,0.5,4149.52001953125,no_delta_match,-1,0.0,0.0,0.0
2023-02-09,138,77178,0.4,4123.22998046875,,112,4130.0,0.40197643637657166,7.099999904632568
2023-02-09,138,77178,0.5,4123.22998046875,,110,4125.0,0.480150431394577,8.800000190734863
2023-02-10,31,77461,0.4,4070.39990234375,,141,4080.0,0.4074905514717102,10.800000190734863
2023-02-10,31,77461,0.5,4070.39990234375,,137,4070.0,0.5140936374664307,15.399999618530273
2023-02-13,71,77891,0.4,4116.93017578125,,138,4125.0,0.3829784095287323,6.559999942779541
2023-02-13,71,77891,0.5,4116.93017578125,,136,4120.0,0.46287110447883606,8.800000190734863
2023-02-14,146,78356,0.4,4101.6298828125,,123,4110.0,0.40111035108566284,8.800000190734863
2023-02-14,146,78356,0.5,4101.6298828125,,119,4100.0,0.5283240675926208,13.800000190734863
2023-02-15,29,78629,0.4,4111.4501953125,no_delta_match,-1,0.0,0.0,0.0
2023-02-15,29,78629,0.5,4111.4501953125,no_delta_match,-1,0.0,0.0,0.0
2023-02-16,104,79094,0.4,4120.18994140625,,122,4125.0,0.43772244453430176,8.529999732971191
2023-02-16,104,79094,0.5,4120.18994140625,,120,4120.0,0.5131755471229553,10.960000038146973
2023-02-17,113,79493,0.4,4053.219970703125,,169,4060.0,0.41862761974334717,9.0
2023-02-17,113,79493,0.5,4053.219970703125,,167,4055.0,0.4848429560661316,11.0
2023-02-21,73,79843,0.4,4029.929931640625,,101,4040.0,0.3697579801082611,7.099999904632568
2023-02-21,73,79843,0.5,4029.929931640625,,97,4030.0,0.5098321437835693,11.170000076293945
2023-02-22,25,80185,0.4,4005.820068359375,no_delta_match,-1,0.0,0.0,0.0
2023-02-22,25,80185,0.5,4005.820068359375,no_delta_match,-1,0.0,0.0,0.0
2023-02-23,86,80636,0.4,3997.949951171875,,97,4005.0,0.4075376093387604,7.900000095367432
2023-02-23,86,80636,0.5,3997.949951171875,,95,4000.0,0.4804711639881134,10.199999809265137
2023-02-24,73,81013,0.4,3948.090087890625,,119,3955.0,0.42147502303123474,9.5
2023-02-24,73,81013,0.5,3948.090087890625,,117,3950.0,0.48527294397354126,11.800000190734863
2023-02-27,133,81463,0.4,3987.3798828125,,96,3995.0,0.374818354845047,5.699999809265137
2023-02-27,133,81463,0.5,3987.3798828125,,94,3990.0,0.4627971053123474,7.699999809265137
2023-02-28,107,81827,0.4,3987.85009765625,,124,3995.0,0.38883963227272034,6.28000020980835
2023-02-28,107,81827,0.5,3987.85009765625,,122,3990.0,0.4741203188896179,8.5
2023-03-01,61,82171,0.4,3948.429931640625,,81,3955.0,0.41197216510772705,7.75
2023-03-01,61,82171,0.5,3948.429931640625,,79,3950.0,0.4874058663845062,9.949999809265137
2023-03-02,22,82522,0.4,3938.10009765625,no_delta_match,-1,0.0,0.0,0.0
2023-03-02,22,82522,0.5,3938.10009765625,no_delta_match,-1,0.0,0.0,0.0
2023-03-03,95,82985,0.4,4013.080078125,,131,4020.0,0.3930041491985321,6.369999885559082
2023-03-03,95,82985,0.5,4013.080078125,,129,4015.0,0.47886067628860474,8.75
2023-03-06,53,83333,0.4,4070.300048828125,,136,4075.0,0.43194976449012756,7.300000190734863
2023-03-06,53,83333,0.5,4070.300048828125,,134,4070.0,0.5183980464935303,9.699999809265137
2023-03-07,107,83777,0.4,4009.800048828125,,116,4020.0,0.3737879991531372,7.599999904632568
2023-03-07,107,83777,0.5,4009.800048828125,,112,4010.0,0.5065575838088989,12.0
2023-03-08,132,84192,0.4,3990.830078125,,111,3995.0,0.43547505140304565,7.099999904632568
2023-03-08,132,84192,0.5,3990.830078125,,109,3990.0,0.5255516171455383,9.5
2023-03-09,63,84513,0.4,4009.280029296875,,126,4015.0,0.41447487473487854,6.900000095367432
2023-03-09,63,84513,0.5,4009.280029296875,,124,4010.0,0.5002378225326538,9.199999809265137
2023-03-10,137,84977,0.4,3908.889892578125,,134,3920.0,0.38267573714256287,9.300000190734863
2023-03-10,137,84977,0.5,3908.889892578125,,130,3910.0,0.49485528469085693,13.640000343322754
2023-03-13,85,85315,0.4,3868.280029296875,,114,3880.0,0.4190656840801239,15.920000076293945
2023-03-13,85,85315,0.5,3868.280029296875,,110,3870.0,0.49446848034858704,20.899999618530273
2023-03-14,87,85707,0.4,3928.97998046875,,139,3935.0,0.4284193515777588,9.220000267028809
2023-03-14,87,85707,0.5,3928.97998046875,,137,3930.0,0.4959597885608673,11.670000076293945
2023-03-15,119,86129,0.4,3864.06005859375,,119,3875.0,0.39456573128700256,10.600000381469727
2023-03-15,119,86129,0.5,3864.06005859375,,115,3865.0,0.4977904260158539,15.210000038146973
2023-03-16,122,86522,0.4,3928.3701171875,,130,3935.0,0.4298475384712219,10.600000381469727
2023-03-16,122,86522,0.5,3928.3701171875,,128,3930.0,0.48875588178634644,12.899999618530273
2023-03-17,138,86928,0.4,3908.169921875,,146,3915.0,0.4247618615627289,10.100000381469727
2023-03-17,138,86928,0.5,3908.169921875,,144,3910.0,0.48533356189727783,12.300000190734863
2023-03-20,150,87330,0.4,3940.8701171875,,122,3950.0,0.3812311589717865,7.480000019073486
2023-03-20,150,87330,0.5,3940.8701171875,,118,3940.0,0.5198389887809753,12.399999618530273
2023-03-21,35,87605,0.4,3988.06005859375,,125,3995.0,0.4155714511871338,8.600000381469727
2023-03-21,35,87605,0.5,3988.06005859375,,123,3990.0,0.4847581088542938,11.020000457763672
2023-03-22,71,88031,0.4,4010.60009765625,,134,4030.0,0.3932981491088867,18.459999084472656
2023-03-22,71,88031,0.5,4010.60009765625,,126,4010.0,0.510728120803833,27.700000762939453
2023-03-23,141,88491,0.4,3998.320068359375,,131,4005.0,0.40671080350875854,7.5
2023-03-23,141,88491,0.5,3998.320068359375,,129,4000.0,0.48411059379577637,10.25
2023-03-24,56,88796,0.4,3932.239990234375,,135,3945.0,0.39083239436149597,11.699999809265137
2023-03-24,56,88796,0.5,3932.239990234375,,131,3935.0,0.48313090205192566,16.40999984741211
2023-03-27,15,89145,0.4,4000.679931640625,no_delta_match,-1,0.0,0.0,0.0
2023-03-27,15,89145,0.5,4000.679931640625,no_delta_match,-1,0.0,0.0,0.0
2023-03-28,93,89613,0.4,3968.14990234375,,102,3975.0,0.40109196305274963,7.019999980926514
2023-03-28,93,89613,0.5,3968.14990234375,,100,3970.0,0.4811815619468689,9.300000190734863
2023-03-29,117,90027,0.4,4007.25,,105,4015.0,0.36044248938560486,4.889999866485596
2023-03-29,117,90027,0.5,4007.25,,103,4010.0,0.4587956368923187,7.199999809265137
2023-03-30,116,90416,0.4,4048.75,,117,4055.0,0.36952680349349976,4.300000190734863
2023-03-30,116,90416,0.5,4048.75,,115,4050.0,0.4851340353488922,6.599999904632568
2023-03-31,125,90815,0.4,4082.5,,173,4090.0,0.36877498030662537,5.199999809265137
2023-03-31,125,90815,0.5,4082.5,,171,4085.0,0.46340036392211914,7.300000190734863
2023-04-03,102,91182,0.4,4101.43994140625,,130,4110.0,0.35868194699287415,5.300000190734863
2023-04-03,102,91182,0.5,4101.43994140625,,126,4100.0,0.5377517938613892,9.899999618530273
2023-04-04,33,91503,0.4,4126.0,,129,4130.0,0.439859002828598,6.900000095367432
2023-04-04,33,91503,0.5,4126.0,,127,4125.0,0.5337527394294739,9.399999618530273
2023-04-05,130,91990,0.4,4085.5,,104,4090.0,0.4069633185863495,4.860000133514404
2023-04-05,130,91990,0.5,4085.5,,102,4085.0,0.5252085328102112,7.320000171661377
2023-04-06,71,92321,0.4,4077.8701171875,,130,4085.0,0.37946754693984985,5.5
2023-04-06,71,92321,0.5,4077.8701171875,,128,4080.0,0.473285973072052,7.699999809265137
2023-04-10,130,92770,0.4,4089.8798828125,,125,4095.0,0.3924008309841156,4.599999904632568
2023-04-10,130,92770,0.5,4089.8798828125,,123,4090.0,0.5109577775001526,6.809999942779541
2023-04-11,125,93155,0.4,4108.97021484375,,113,4115.0,0.3749954104423523,4.420000076293945
2023-04-11,125,93155,0.5,4108.97021484375,,111,4110.0,0.4896150529384613,6.519999980926514
2023-04-12,146,93566,0.4,4115.60986328125,,117,4120.0,0.42921045422554016,6.75
2023-04-12,146,93566,0.5,4115.60986328125,,115,4115.0,0.5221754312515259,9.0
2023-04-13,16,93826,0.4,4103.39013671875,no_delta_match,-1,0.0,0.0,0.0
2023-04-13,16,93826,0.5,4103.39013671875,no_delta_match,-1,0.0,0.0,0.0
2023-04-14,132,94332,0.4,4127.580078125,,146,4135.0,0.36214011907577515,4.769999980926514
2023-04-14,132,94332,0.5,4127.580078125,,144,4130.0,0.46269744634628296,6.900000095367432
2023-04-17,100,94690,0.4,4134.830078125,,124,4140.0,0.395938515663147,4.800000190734863
2023-04-17,100,94690,0.5,4134.830078125,,122,4135.0,0.5106251835823059,7.400000095367432
2023-04-18,81,95061,0.4,4146.33984375,,108,4150.0,0.44159695506095886,6.619999885559082
2023-04-18,81,95061,0.5,4146.33984375,,106,4145.0,0.540489137172699,9.039999961853027
2023-04-19,122,95492,0.4,4142.97021484375,no_delta_match,-1,0.0,0.0,0.0
2023-04-19,122,95492,0.5,4142.97021484375,,114,4145.0,0.46555522084236145,5.900000095367432
2023-04-20,144,95904,0.4,4136.91015625,,109,4140.0,0.43503475189208984,5.0
2023-04-20,144,95904,0.5,4136.91015625,no_delta_match,-1,0.0,0.0,0.0
2023-04-21,84,96234,0.4,4118.669921875,,153,4125.0,0.386707067489624,5.300000190734863
2023-04-21,84,96234,0.5,4118.669921875,,151,4120.0,0.4871598184108734,7.599999904632568
2023-04-24,26,96566,0.4,4140.31982421875,no_delta_match,-1,0.0,0.0,0.0
2023-04-24,26,96566,0.5,4140.31982421875,no_delta_match,-1,0.0,0.0,0.0
2023-04-25,113,97043,0.4,4109.10009765625,,103,4115.0,0.37105831503868103,4.099999904632568
2023-04-25,113,97043,0.5,4109.10009765625,,101,4110.0,0.4931447207927704,6.5
2023-04-26,46,97366,0.4,4070.659912109375,,87,4075.0,0.44064685702323914,7.800000190734863
2023-04-26,46,97366,0.5,4070.659912109375,,85,4070.0,0.5224568843841553,11.0
2023-04-27,45,97755,0.4,4096.10009765625,,114,4100.0,0.4386708438396454,6.599999904632568
2023-04-27,45,97755,0.5,4096.10009765625,,112,4095.0,0.5364264845848083,9.100000381469727
2023-04-28,41,98141,0.4,4151.4599609375,,157,4160.0,0.39255475997924805,7.800000190734863
2023-04-28,41,98141,0.5,4151.4599609375,,153,4150.0,0.5334447026252747,12.0
2023-05-01,41,98531,0.4,4173.169921875,,136,4180.0,0.37974271178245544,5.199999809265137
2023-05-01,41,98531,0.5,4173.169921875,,134,4175.0,0.47911354899406433,7.400000095367432
2023-05-02,138,99018,0.4,4103.35009765625,,115,4110.0,0.39325985312461853,6.199999809265137
2023-05-02,138,99018,0.5,4103.35009765625,,113,4105.0,0.48087939620018005,8.300000190734863
2023-05-03,64,99334,0.4,4126.1201171875,,123,4140.0,0.3935251832008362,13.199999809265137
2023-05-03,64,99334,0.5,4126.1201171875,,117,4125.0,0.5172220468521118,20.200000762939453
2023-05-04,29,99689,0.4,4066.9599609375,no_delta_match,-1,0.0,0.0,0.0
2023-05-04,29,99689,0.5,4066.9599609375,no_delta_match,-1,0.0,0.0,0.0
2023-05-05,39,100089,0.4,4119.66015625,,143,4125.0,0.4238635301589966,7.300000190734863
2023-05-05,39,100089,0.5,4119.66015625,,141,4120.0,0.5077831149101257,9.699999809265137
2023-05-08,68,100508,0.4,4128.06982421875,,110,4135.0,0.3727724552154541,4.909999847412109
2023-05-08,68,100508,0.5,4128.06982421875,,108,4130.0,0.4754166007041931,7.199999809265137
2023-05-09,62,100892,0.4,4121.9501953125,,103,4125.0,0.44895458221435547,6.099999904632568
2023-05-09,62,100892,0.5,4121.9501953125,no_delta_match,-1,0.0,0.0,0.0
2023-05-10,57,101277,0.4,4134.43017578125,,113,4140.0,0.41965705156326294,7.210000038146973
2023-05-10,57,101277,0.5,4134.43017578125,,111,4135.0,0.5033448338508606,9.5
2023-05-11,143,101753,0.4,4127.5,no_delta_match,-1,0.0,0.0,0.0
2023-05-11,143,101753,0.5,4127.5,,114,4130.0,0.45553892850875854,6.0
2023-05-12,132,102132,0.4,4117.3798828125,,145,4125.0,0.35025283694267273,4.300000190734863
2023-05-12,132,102132,0.5,4117.3798828125,,143,4120.0,0.4562227725982666,6.400000095367432
2023-05-15,92,102482,0.4,4124.22998046875,,119,4130.0,0.38156184554100037,4.5
2023-05-15,92,102482,0.5,4124.22998046875,,117,4125.0,0.4974822998046875,6.800000190734863
2023-05-16,149,102929,0.4,4126.14013671875,,102,4130.0,0.415771484375,4.699999809265137
2023-05-16,149,102929,0.5,4126.14013671875,,100,4125.0,0.541987419128418,7.199999809265137
2023-05-17,61,103231,0.4,4124.93017578125,,116,4130.0,0.40042728185653687,4.900000095367432
2023-05-17,61,103231,0.5,4124.93017578125,,114,4125.0,0.5151752829551697,7.199999809265137
2023-05-18,33,103593,0.4,4156.4501953125,,117,4165.0,0.35601186752319336,5.039999961853027
2023-05-18,33,103593,0.5,4156.4501953125,,113,4155.0,0.5425981879234314,9.569999694824219
2023-05-19,51,104001,0.4,4212.06005859375,,188,4220.0,0.38668516278266907,6.699999809265137
2023-05-19,51,104001,0.5,4212.06005859375,,186,4215.0,0.4662506580352783,9.0
2023-05-22,27,104367,0.4,4195.4501953125,no_delta_match,-1,0.0,0.0,0.0
2023-05-22,27,104367,0.5,4195.4501953125,no_delta_match,-1,0.0,0.0,0.0
2023-05-23,144,104874,0.4,4184.91015625,,118,4190.0,0.37952476739883423,3.9000000953674316
2023-05-23,144,104874,0.5,4184.91015625,,116,4185.0,0.5126348733901978,6.0
2023-05-24,44,105164,0.4,4115.1298828125,,98,4125.0,0.36977988481521606,6.900000095367432
2023-05-24,44,105164,0.5,4115.1298828125,,94,4115.0,0.5138270854949951,11.300000190734863
2023-05-25,75,105585,0.4,4143.330078125,,116,4150.0,0.39826545119285583,6.5
2023-05-25,75,105585,0.5,4143.330078125,,114,4145.0,0.48370450735092163,8.699999809265137
2023-05-26,42,105942,0.4,4183.31982421875,,165,4190.0,0.4023726284503937,6.800000190734863
2023-05-26,42,105942,0.5,4183.31982421875,,163,4185.0,0.48533499240875244,9.0
2023-05-30,148,106438,0.4,4210.009765625,,146,4215.0,0.39889031648635864,4.900000095367432
2023-05-30,148,106438,0.5,4210.009765625,,144,4210.0,0.5127832293510437,7.300000190734863
2023-05-31,36,106716,0.4,4182.2900390625,,145,4190.0,0.3806791603565216,6.0
2023-05-31,36,106716,0.5,4182.2900390625,,143,4185.0,0.46669477224349976,8.100000381469727
2023-06-01,85,107155,0.4,4198.18994140625,,129,4205.0,0.3646443486213684,4.400000095367432
2023-06-01,85,107155,0.5,4198.18994140625,,127,4200.0,0.4743724465370178,6.400000095367432
2023-06-02,144,107604,0.4,4274.97998046875,,188,4280.0,0.3955601453781128,4.699999809265137
2023-06-02,144,107604,0.5,4274.97998046875,,186,4275.0,0.5132960081100464,6.800000190734863
2023-06-05,85,107935,0.4,4290.669921875,,149,4295.0,0.41809800267219543,5.320000171661377
2023-06-05,85,107935,0.5,4290.669921875,,147,4290.0,0.5319658517837524,7.5
2023-06-06,137,108377,0.4,4283.3701171875,,125,4290.0,0.35030826926231384,3.700000047683716
2023-06-06,137,108377,0.5,4283.3701171875,,123,4285.0,0.47405460476875305,5.900000095367432
2023-06-07,136,108766,0.4,4279.2998046875,,134,4285.0,0.365032821893692,3.700000047683716
2023-06-07,136,108766,0.5,4279.2998046875,,132,4280.0,0.4966985583305359,5.800000190734863
2023-06-08,119,109139,0.4,4284.89990234375,,123,4290.0,0.3727332651615143,3.549999952316284
2023-06-08,119,109139,0.5,4284.89990234375,,121,4285.0,0.5147112607955933,5.800000190734863
2023-06-09,116,109526,0.4,4301.68017578125,,171,4305.0,0.4415900707244873,6.0
2023-06-09,116,109526,0.5,4301.68017578125,no_delta_match,-1,0.0,0.0,0.0
2023-06-12,93,109893,0.4,4308.43017578125,no_delta_match,-1,0.0,0.0,0.0
2023-06-12,93,109893,0.5,4308.43017578125,,137,4310.0,0.47612398862838745,5.5
2023-06-13,93,110283,0.4,4362.18017578125,,155,4370.0,0.36094868183135986,4.900000095367432
2023-06-13,93,110283,0.5,4362.18017578125,,153,4365.0,0.4576498568058014,6.900000095367432
2023-06-14,128,110708,0.4,4387.18994140625,,161,4400.0,0.37696999311447144,10.0
2023-06-14,128,110708,0.5,4387.18994140625,,157,4390.0,0.4785875082015991,14.199999809265137
2023-06-15,73,111043,0.4,4391.14013671875,,146,4395.0,0.43828362226486206,6.5
2023-06-15,73,111043,0.5,4391.14013671875,,144,4390.0,0.5378831624984741,8.899999618530273
2023-06-16,143,111503,0.4,4424.72021484375,,227,4430.0,0.40104201436042786,5.329999923706055
2023-06-16,143,111503,0.5,4424.72021484375,,225,4425.0,0.5066685676574707,7.699999809265137
2023-06-20,134,111884,0.4,4377.02001953125,,128,4380.0,0.4362477660179138,4.800000190734863
2023-06-20,134,111884,0.5,4377.02001953125,no_delta_match,-1,0.0,0.0,0.0
2023-06-21,65,112205,0.4,4370.27978515625,,112,4375.0,0.4277767241001129,6.789999961853027
2023-06-21,65,112205,0.5,4370.27978515625,,110,4370.0,0.5195460915565491,9.100000381469727
2023-06-22,70,112600,0.4,4365.419921875,,95,4370.0,0.4201539158821106,5.800000190734863
2023-06-22,70,112600,0.5,4365.419921875,,93,4365.0,0.5253980755805969,7.900000095367432
2023-06-23,112,113032,0.4,4348.72021484375,,138,4355.0,0.3635316491127014,4.0
2023-06-23,112,113032,0.5,4348.72021484375,,136,4350.0,0.48428478837013245,6.099999904632568
2023-06-26,140,113450,0.4,4346.43017578125,,106,4350.0,0.418233722448349,4.400000095367432
2023-06-26,140,113450,0.5,4346.43017578125,no_delta_match,-1,0.0,0.0,0.0
